instance,VariablesVari.,BinariesBina.,IntegersInte.,ContinuousCont.,ConstraintsCons.,Nonz.Nonz.,param_id,runtime,gap,status,objval
ic97_potential,728,450,73,205,1046,3138,12,0.1229999065399169,0.0319634884085121,2,4068.0
ic97_potential,728,450,73,205,1046,3138,13,0.1900000572204589,0.0421106220211766,2,4107.999999999979
ic97_potential,728,450,73,205,1046,3138,14,0.1820001602172851,0.0400811952986479,2,4100.0
ic97_potential,728,450,73,205,1046,3138,15,0.1520001888275146,0.0413495870002317,2,4105.0
ic97_potential,728,450,73,205,1046,3138,16,0.2530000209808349,0.0421106220211766,2,4107.999999999979
ic97_potential,728,450,73,205,1046,3138,17,0.4839999675750732,0.0393201602776977,2,4097.0
ic97_potential,728,450,73,205,1046,3138,18,0.375,0.0408422303195982,2,4103.0
ic97_potential,728,450,73,205,1046,3138,19,0.5600001811981201,0.0304414179860844,2,4061.999998499961
ic97_potential,728,450,73,205,1046,3138,20,0.1459999084472656,0.0301877400262949,2,4061.0
ic97_potential,728,450,73,205,1046,3138,21,0.1730000972747802,0.0314561317278787,2,4066.0
ic97_potential,728,450,73,205,1046,3138,22,0.2160000801086425,0.0421106220211766,2,4107.999999999979
ic97_potential,728,450,73,205,1046,3138,23,0.2210001945495605,0.0403348736389647,2,4101.0
ic97_potential,728,450,73,205,1046,3138,24,0.2730000019073486,0.0377980902357972,2,4091.0
ic97_potential,728,450,73,205,1046,3138,25,0.3640000820159912,0.0421106220211766,2,4107.999999999979
ic97_potential,728,450,73,205,1046,3138,26,0.3530001640319824,0.0451547621049828,2,4120.0
ic97_potential,728,450,73,205,1046,3138,27,0.3959999084472656,0.0446474054243493,2,4118.0
icir97_tension,2494,262,573,1659,1203,22333,0,8.079999923706055,0.0076862745098039,2,6424.0
icir97_tension,2494,262,573,1659,1203,22333,1,11.586999893188477,0.0004705882352939,2,6377.999999999999
icir97_tension,2494,262,573,1659,1203,22333,2,60.00200009346008,0.0014117647058823,9,6384.0
icir97_tension,2494,262,573,1659,1203,22333,3,60.00300002098084,0.000156862745098,9,6376.0
icir97_tension,2494,262,573,1659,1203,22333,4,3.8510000705718994,0.004235294117647,2,6402.0
icir97_tension,2494,262,573,1659,1203,22333,5,2.866999864578247,0.004078431372549,2,6401.0
icir97_tension,2494,262,573,1659,1203,22333,6,2.328000068664551,0.0070588235294117,2,6420.0
icir97_tension,2494,262,573,1659,1203,22333,7,6.212000131607056,0.0053333333333333,2,6409.0
icir97_tension,2494,262,573,1659,1203,22333,8,4.9720001220703125,0.0045490196078431,2,6404.0
icir97_tension,2494,262,573,1659,1203,22333,9,5.942000150680542,0.0029803921568627,2,6394.0
icir97_tension,2494,262,573,1659,1203,22333,10,2.8989999294281006,0.0031372549019607,2,6395.0
icir97_tension,2494,262,573,1659,1203,22333,11,3.1669998168945312,0.0031372549019607,2,6395.0
icir97_tension,2494,262,573,1659,1203,22333,12,4.894000053405762,0.0015686274509803,2,6385.0
icir97_tension,2494,262,573,1659,1203,22333,13,0.7709999084472656,0.0054901960784313,2,6410.0
icir97_tension,2494,262,573,1659,1203,22333,14,0.7179999351501465,0.0067450980392156,2,6418.0
icir97_tension,2494,262,573,1659,1203,22333,15,0.6949999332427979,0.0065882352941176,2,6417.0
icir97_tension,2494,262,573,1659,1203,22333,16,9.342999935150146,0.0062745098039215,2,6415.0
icir97_tension,2494,262,573,1659,1203,22333,17,10.480000019073486,0.0048627450980392,2,6406.0
icir97_tension,2494,262,573,1659,1203,22333,18,7.338000059127808,0.0045490196078431,2,6404.0
icir97_tension,2494,262,573,1659,1203,22333,19,3600.0,1.0,9,
icir97_tension,2494,262,573,1659,1203,22333,20,3600.0,1.0,9,
icir97_tension,2494,262,573,1659,1203,22333,21,3600.0,1.0,9,
icir97_tension,2494,262,573,1659,1203,22333,22,51.5920000076294,0.0070588235294117,2,6420.0
icir97_tension,2494,262,573,1659,1203,22333,23,42.93499994277954,0.0064313725490196,2,6416.0
icir97_tension,2494,262,573,1659,1203,22333,24,60.00099992752075,0.008313725490196,9,6428.0
icir97_tension,2494,262,573,1659,1203,22333,25,50.65300011634827,0.0051764705882352,2,6408.0
icir97_tension,2494,262,573,1659,1203,22333,26,29.57500004768372,0.008,2,6426.0
icir97_tension,2494,262,573,1659,1203,22333,27,36.51899981498718,0.0061176470588235,2,6414.0
irish-electricity,61728,9888,0,51840,104259,523257,0,13.622999906539915,0.0054845554398822,2,3743919.320366279
irish-electricity,61728,9888,0,51840,104259,523257,1,3600.0,1.0,9,
irish-electricity,61728,9888,0,51840,104259,523257,2,54.10199999809265,0.0001675793135791,2,3724121.57256648
irish-electricity,61728,9888,0,51840,104259,523257,3,15.519999980926514,0.0005101931860339,2,3725397.294495344
irish-electricity,61728,9888,0,51840,104259,523257,4,3600.0,1.0,9,
irish-electricity,61728,9888,0,51840,104259,523257,5,16.677000045776367,0.0015681930381356,2,3729336.7543963417
irish-electricity,61728,9888,0,51840,104259,523257,6,14.803000211715698,0.0021268373176217,2,3731416.865025456
irish-electricity,61728,9888,0,51840,104259,523257,7,3600.0,1.0,9,
irish-electricity,61728,9888,0,51840,104259,523257,8,15.542999982833862,0.0044545969820555,2,3740084.272529324
irish-electricity,61728,9888,0,51840,104259,523257,9,17.090999841690063,0.0037562722563054,2,3737484.062094981
irish-electricity,61728,9888,0,51840,104259,523257,10,3600.0,1.0,9,
irish-electricity,61728,9888,0,51840,104259,523257,11,36.49899983406067,0.0002863899387929,2,3724563.963643295
irish-electricity,61728,9888,0,51840,104259,523257,12,22.98600006103516,0.0001439377345033,2,3724033.543203734
irish-electricity,61728,9888,0,51840,104259,523257,13,3600.0,1.0,9,
irish-electricity,61728,9888,0,51840,104259,523257,14,14.82699990272522,0.0041450992324403,2,3738931.8584040888
irish-electricity,61728,9888,0,51840,104259,523257,15,12.627000093460085,0.0038949935728907,2,3738000.5905831615
irish-electricity,61728,9888,0,51840,104259,523257,16,3600.0,1.0,9,
irish-electricity,61728,9888,0,51840,104259,523257,17,14.171000003814695,0.00251581184938,2,3732865.210757572
irish-electricity,61728,9888,0,51840,104259,523257,18,13.97599983215332,0.0039691267026227,2,3738276.625113161
irish-electricity,61728,9888,0,51840,104259,523257,19,3600.0,1.0,9,
irish-electricity,61728,9888,0,51840,104259,523257,20,58.37800002098084,0.0002363134163134,2,3724377.5038324576
irish-electricity,61728,9888,0,51840,104259,523257,21,32.67400002479553,0.0001439377345033,2,3724033.543203734
irish-electricity,61728,9888,0,51840,104259,523257,22,3600.0,1.0,9,
irish-electricity,61728,9888,0,51840,104259,523257,23,15.513000011444092,0.0018855180557296,2,3730518.313335043
irish-electricity,61728,9888,0,51840,104259,523257,24,13.489000082015991,0.0038949935728915,2,3738000.590583164
irish-electricity,61728,9888,0,51840,104259,523257,25,3600.0,1.0,9,
irish-electricity,61728,9888,0,51840,104259,523257,26,13.92199993133545,0.0048908678124135,2,3741708.725915358
irish-electricity,61728,9888,0,51840,104259,523257,27,13.859999895095823,0.0046830588701863,2,3740934.949819504
irp,20315,20315,0,0,39,98254,0,0.1340000629425048,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,1,0.0659999847412109,0.0030239437697582,2,12196.262458
irp,20315,20315,0,0,39,98254,2,0.1289999485015869,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,3,2.0530002117156982,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,4,0.0669999122619628,0.0030239437697582,2,12196.262458
irp,20315,20315,0,0,39,98254,5,0.1390001773834228,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,6,2.07699990272522,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,7,0.0700001716613769,0.0030239437697582,2,12196.262458
irp,20315,20315,0,0,39,98254,8,0.124000072479248,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,9,2.0439999103546143,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,10,0.1570000648498535,0.0001850983123629,2,12161.743537000002
irp,20315,20315,0,0,39,98254,11,0.1449999809265136,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,12,2.0980000495910645,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,13,0.1470000743865966,0.0002377797858973,2,12162.384117
irp,20315,20315,0,0,39,98254,14,0.129000186920166,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,15,2.1440000534057617,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,16,0.2139999866485595,0.0003514349373668,2,12163.766106
irp,20315,20315,0,0,39,98254,17,0.1259999275207519,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,18,2.139999866485596,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,19,0.1299998760223388,0.0001850983123629,2,12161.743537000002
irp,20315,20315,0,0,39,98254,20,0.1299998760223388,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,21,2.1069998741149902,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,22,0.1340000629425048,0.0002377797858973,2,12162.384117
irp,20315,20315,0,0,39,98254,23,0.127000093460083,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,24,2.0850000381469727,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,25,0.2130000591278076,0.0003514349373668,2,12163.766106
irp,20315,20315,0,0,39,98254,26,0.1280000209808349,0.0030370949761584,2,12196.42237
irp,20315,20315,0,0,39,98254,27,2.125,0.0030370949761584,2,12196.42237
istanbul-no-cutoff,5282,30,0,5252,20346,71477,0,16.085000038146973,2.069340704574439e-07,2,204.08174924145837
istanbul-no-cutoff,5282,30,0,5252,20346,71477,1,60.01399993896485,2.036000046834936e-07,9,204.0817485610365
istanbul-no-cutoff,5282,30,0,5252,20346,71477,2,60.00099992752075,2.069336209057453e-07,9,204.0817492413666
istanbul-no-cutoff,5282,30,0,5252,20346,71477,3,55.82200002670288,2.069336246659361e-07,2,204.08174924136736
istanbul-no-cutoff,5282,30,0,5252,20346,71477,4,59.28599977493286,2.0693408828353358e-07,2,204.081749241462
istanbul-no-cutoff,5282,30,0,5252,20346,71477,5,20.99500012397766,2.0667779590771054e-07,2,204.0817491891574
istanbul-no-cutoff,5282,30,0,5252,20346,71477,6,17.64400005340576,2.069340522135553e-07,2,204.08174924145465
istanbul-no-cutoff,5282,30,0,5252,20346,71477,7,43.73699998855591,2.0093579754033865e-07,2,204.08174801732056
istanbul-no-cutoff,5282,30,0,5252,20346,71477,8,22.2810001373291,2.069340850804081e-07,2,204.08174924146127
istanbul-no-cutoff,5282,30,0,5252,20346,71477,9,20.250999927520752,2.0693408424481013e-07,2,204.08174924146115
istanbul-no-cutoff,5282,30,0,5252,20346,71477,10,44.18400001525879,2.069252625586897e-07,2,204.0817492396608
istanbul-no-cutoff,5282,30,0,5252,20346,71477,11,38.20899987220764,2.069338396931426e-07,2,204.08174924141125
istanbul-no-cutoff,5282,30,0,5252,20346,71477,12,31.551999807357788,2.0693383718634877e-07,2,204.08174924141076
istanbul-no-cutoff,5282,30,0,5252,20346,71477,13,30.730000019073486,2.0693365335479918e-07,2,204.0817492413732
istanbul-no-cutoff,5282,30,0,5252,20346,71477,14,18.328999996185303,2.0693401837183818e-07,2,204.0817492414477
istanbul-no-cutoff,5282,30,0,5252,20346,71477,15,15.009000062942505,2.0693408549820705e-07,2,204.0817492414614
istanbul-no-cutoff,5282,30,0,5252,20346,71477,16,32.06699991226196,2.0693406224073069e-07,2,204.08174924145663
istanbul-no-cutoff,5282,30,0,5252,20346,71477,17,21.16999983787537,2.069340522135553e-07,2,204.08174924145465
istanbul-no-cutoff,5282,30,0,5252,20346,71477,18,18.63299989700317,2.0693409385418658e-07,2,204.08174924146311
istanbul-no-cutoff,5282,30,0,5252,20346,71477,19,56.98600006103516,2.0644031952658882e-07,2,204.0817491406928
istanbul-no-cutoff,5282,30,0,5252,20346,71477,20,60.00399994850159,2.0693405861980626e-07,9,204.08174924145592
istanbul-no-cutoff,5282,30,0,5252,20346,71477,21,53.87299990653992,2.0693409747511105e-07,2,204.08174924146385
istanbul-no-cutoff,5282,30,0,5252,20346,71477,22,42.0939998626709,2.069340874479356e-07,2,204.0817492414618
istanbul-no-cutoff,5282,30,0,5252,20346,71477,23,28.526000022888184,1.828541632255856e-07,2,204.08174432718977
istanbul-no-cutoff,5282,30,0,5252,20346,71477,24,22.002000093460083,2.033675285205214e-07,2,204.0817485135924
istanbul-no-cutoff,5282,30,0,5252,20346,71477,25,51.06500005722046,2.0693408605527238e-07,2,204.08174924146152
istanbul-no-cutoff,5282,30,0,5252,20346,71477,26,44.59800004959106,2.060212316403443e-07,2,204.08174905516464
istanbul-no-cutoff,5282,30,0,5252,20346,71477,27,29.77500009536743,2.0693408981546318e-07,2,204.0817492414623
k1mushroom,8211,8210,1,0,16419,1697946,0,28.74400019645691,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,1,45.74500012397766,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,2,28.08999991416931,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,3,35.25200009346008,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,4,60.01300001144409,0.0,9,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,5,28.186000108718872,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,6,36.13499999046326,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,7,60.129000186920166,0.0,9,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,8,31.131999969482425,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,9,44.88700008392334,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,10,46.2170000076294,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,11,29.51799988746643,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,12,33.43900012969971,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,13,60.12299990653992,0.0,9,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,14,26.86899995803833,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,15,36.48099994659424,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,16,60.00800013542175,0.0,9,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,17,29.222999811172485,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,18,44.75799989700317,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,19,45.98600006103516,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,20,30.314000129699707,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,21,35.0789999961853,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,22,60.10999989509583,0.0,9,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,23,27.97099995613098,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,24,35.61800003051758,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,25,3600.0,0.0389294403892944,9,-3160.0
k1mushroom,8211,8210,1,0,16419,1697946,26,28.013999938964844,0.0,2,-3288.0
k1mushroom,8211,8210,1,0,16419,1697946,27,45.210999965667725,0.0,2,-3288.0
lectsched-5-obj,21805,21389,416,0,38884,239608,0,21.66100001335144,0.0416666666666666,2,25.0
lectsched-5-obj,21805,21389,416,0,38884,239608,1,90.00799989700317,0.0416666666666666,9,25.0
lectsched-5-obj,21805,21389,416,0,38884,239608,2,90.01700019836426,0.0416666666666666,9,25.0
lectsched-5-obj,21805,21389,416,0,38884,239608,3,90.00399994850159,0.0416666666666666,9,25.0
lectsched-5-obj,21805,21389,416,0,38884,239608,4,90.01300001144409,1.480297366166875e-16,9,24.000000000000004
lectsched-5-obj,21805,21389,416,0,38884,239608,5,90.007000207901,0.0,9,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,6,90.0090000629425,0.0,9,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,7,90.01300001144409,0.0,9,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,8,90.01399993896484,0.0,9,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,9,90.00399994850159,0.0,9,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,10,90.00399994850159,0.0416666666666666,9,25.0
lectsched-5-obj,21805,21389,416,0,38884,239608,11,90.01300001144409,0.0,9,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,12,90.01600003242493,0.0,9,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,13,90.0090000629425,0.0,9,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,14,35.82599997520447,0.0,2,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,15,19.36599993705749,0.0,2,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,16,3600.0,0.125,9,27.0
lectsched-5-obj,21805,21389,416,0,38884,239608,17,47.812999963760376,0.0416666666666666,2,25.0
lectsched-5-obj,21805,21389,416,0,38884,239608,18,57.09800004959106,0.0,2,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,19,90.00500011444092,0.0,9,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,20,90.00999999046326,0.0416666666666666,9,25.0
lectsched-5-obj,21805,21389,416,0,38884,239608,21,3600.0,0.1666666666666666,9,28.0
lectsched-5-obj,21805,21389,416,0,38884,239608,22,90.02099990844727,0.0416666666666666,9,25.0
lectsched-5-obj,21805,21389,416,0,38884,239608,23,72.73699998855591,0.0,2,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,24,49.86300015449524,0.0,2,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,25,3600.0,0.3749999999999997,9,32.99999999999999
lectsched-5-obj,21805,21389,416,0,38884,239608,26,72.16700005531311,0.0,2,24.0
lectsched-5-obj,21805,21389,416,0,38884,239608,27,37.508999824523926,0.0,2,24.0
leo1,6731,6730,0,1,593,131218,0,1.1340000629425049,0.0228196523364722,2,413451868.0
leo1,6731,6730,0,1,593,131218,1,6.442000150680542,0.0157589822319242,2,410597750.72
leo1,6731,6730,0,1,593,131218,2,12.950000047683716,0.0179919895341353,2,411500393.7600001
leo1,6731,6730,0,1,593,131218,3,4.690999984741211,0.0179419579103815,2,411480169.6
leo1,6731,6730,0,1,593,131218,4,1.7130000591278076,0.0287112165347541,2,415833400.48
leo1,6731,6730,0,1,593,131218,5,2.380999803543091,0.0281174721246628,2,415593392.64
leo1,6731,6730,0,1,593,131218,6,3.095999956130981,0.0281174721246628,2,415593392.64
leo1,6731,6730,0,1,593,131218,7,4.095999956130981,0.0352250750042026,2,418466481.44000006
leo1,6731,6730,0,1,593,131218,8,3.046999931335449,0.0281174721246628,2,415593392.64
leo1,6731,6730,0,1,593,131218,9,3.3420000076293945,0.0287280304313645,2,415840197.12
leo1,6731,6730,0,1,593,131218,10,25.685999870300293,0.0197332258850436,2,412204249.44
leo1,6731,6730,0,1,593,131218,11,36.79900002479553,0.020673664539004,2,412584400.64
leo1,6731,6730,0,1,593,131218,12,90.00599980354309,0.0301661269866699,9,416421515.3473113
leo1,6731,6730,0,1,593,131218,13,3.5199999809265137,0.0317737439710594,2,417071358.4
leo1,6731,6730,0,1,593,131218,14,5.809999942779541,0.0337788257814169,2,417881867.68000007
leo1,6731,6730,0,1,593,131218,15,4.2820000648498535,0.02886939081602,2,415897338.88
leo1,6731,6730,0,1,593,131218,16,7.277999877929687,0.0246073017550759,2,414174485.12
leo1,6731,6730,0,1,593,131218,17,7.835999965667725,0.0415931838778668,2,421040646.4
leo1,6731,6730,0,1,593,131218,18,6.938000202178955,0.0269452642031014,2,415119553.92
leo1,6731,6730,0,1,593,131218,19,8.733999967575073,0.0182088270134238,2,411588045.44
leo1,6731,6730,0,1,593,131218,20,12.48300004005432,0.0253389494869682,2,414470237.2799999
leo1,6731,6730,0,1,593,131218,21,15.53499984741211,0.016908387674088,2,411062372.04993474
leo1,6731,6730,0,1,593,131218,22,2.010999917984009,0.0324008102080799,2,417324835.84
leo1,6731,6730,0,1,593,131218,23,4.45799994468689,0.0357130457195916,2,418663732.64
leo1,6731,6730,0,1,593,131218,24,4.156000137329102,0.0338642422286187,2,417916395.36
leo1,6731,6730,0,1,593,131218,25,7.272000074386597,0.0321760077098058,2,417233964.48
leo1,6731,6730,0,1,593,131218,26,9.628999948501589,0.0381935785638535,2,419666432.31999993
leo1,6731,6730,0,1,593,131218,27,6.364000082015991,0.0384191600293478,2,419757618.56000006
leo2,11100,11099,0,1,593,219959,0,2.3989999294281006,0.0193658011155245,2,411902724.48
leo2,11100,11099,0,1,593,219959,1,61.997000217437744,0.0176358649971842,2,411203696.32
leo2,11100,11099,0,1,593,219959,2,4.694000005722046,0.0107887272002034,2,408436922.4
leo2,11100,11099,0,1,593,219959,3,3.484999895095825,0.0130324487934877,2,409343559.68
leo2,11100,11099,0,1,593,219959,4,4.7850000858306885,0.0291214796039687,2,415844774.08
leo2,11100,11099,0,1,593,219959,5,4.745000123977661,0.0253808318810708,2,414333262.72
leo2,11100,11099,0,1,593,219959,6,3.26200008392334,0.0103063598612602,2,408242008.6399999
leo2,11100,11099,0,1,593,219959,7,4.976999998092651,0.025281713454937,2,414293211.2000001
leo2,11100,11099,0,1,593,219959,8,5.332000017166138,0.0237605927551612,2,413678560.64
leo2,11100,11099,0,1,593,219959,9,3.70199990272522,0.0103063598612602,2,408242008.6399999
leo2,11100,11099,0,1,593,219959,10,41.187999963760376,0.0136842501889579,2,409606937.92
leo2,11100,11099,0,1,593,219959,11,37.84800004959106,0.0149887597367786,2,410134060.8
leo2,11100,11099,0,1,593,219959,12,62.12599992752075,0.0146546031958301,2,409999035.68
leo2,11100,11099,0,1,593,219959,13,4.993000030517578,0.0299356918477608,2,416173778.88000005
leo2,11100,11099,0,1,593,219959,14,4.878000020980835,0.0292491592879843,2,415896366.56
leo2,11100,11099,0,1,593,219959,15,4.484999895095825,0.017713268377866,2,411234973.2799999
leo2,11100,11099,0,1,593,219959,16,10.382999897003174,0.0328217255663606,2,417339959.9999979
leo2,11100,11099,0,1,593,219959,17,15.644000053405762,0.037507521622567,2,419233384.48
leo2,11100,11099,0,1,593,219959,18,10.734999895095823,0.0332896386462842,2,417529033.12
leo2,11100,11099,0,1,593,219959,19,22.414999961853027,0.0192663991793792,2,411862558.4
leo2,11100,11099,0,1,593,219959,20,26.81900000572205,0.0236978388436096,2,413653203.1999999
leo2,11100,11099,0,1,593,219959,21,14.611999988555908,0.0216320181987197,2,412818451.68
leo2,11100,11099,0,1,593,219959,22,3.5849997997283936,0.0297705179647174,2,416107035.84
leo2,11100,11099,0,1,593,219959,23,7.019999980926514,0.0255703076404396,2,414409825.6
leo2,11100,11099,0,1,593,219959,24,7.740000009536743,0.0296985567091732,2,416077957.92
leo2,11100,11099,0,1,593,219959,25,10.831000089645386,0.0322688656013207,2,417116561.7600269
leo2,11100,11099,0,1,593,219959,26,9.258999824523926,0.0332726723935257,2,417522177.44
leo2,11100,11099,0,1,593,219959,27,3.764999866485596,0.0123715521117532,2,409076506.24
lotsize,2985,1195,0,1790,1920,6565,0,34.015000104904175,0.0287563462922115,2,1522760.0
lotsize,2985,1195,0,1790,1920,6565,1,90.0019998550415,0.024221133026381,9,1516046.9999999842
lotsize,2985,1195,0,1790,1920,6565,2,90.00400018692017,0.0192271964166883,9,1508655.0
lotsize,2985,1195,0,1790,1920,6565,3,90.00299978256226,0.0194697320285502,9,1509014.0
lotsize,2985,1195,0,1790,1920,6565,4,90.00399994850159,0.0025435837843581,9,1483959.999999688
lotsize,2985,1195,0,1790,1920,6565,5,90.00200009346008,0.0133860741321244,9,1500009.0
lotsize,2985,1195,0,1790,1920,6565,6,63.89599990844727,0.008337415002753,2,1492536.0
lotsize,2985,1195,0,1790,1920,6565,7,90.00300002098083,0.0073747040085231,9,1491110.999999896
lotsize,2985,1195,0,1790,1920,6565,8,89.68699979782104,0.0318579646600616,2,1527351.0
lotsize,2985,1195,0,1790,1920,6565,9,77.54800009727478,0.0171646303358679,2,1505602.0
lotsize,2985,1195,0,1790,1920,6565,10,90.00200009346008,0.0244515080780896,9,1516387.999999648
lotsize,2985,1195,0,1790,1920,6565,11,90.00200009346008,0.0059897513503288,9,1489061.0
lotsize,2985,1195,0,1790,1920,6565,12,90.00200009346008,0.0172761021351916,9,1505767.0
lotsize,2985,1195,0,1790,1920,6565,13,35.84699988365173,0.0193670428558172,2,1508861.9999999665
lotsize,2985,1195,0,1790,1920,6565,14,36.77499985694885,0.0274213870469769,2,1520784.0
lotsize,2985,1195,0,1790,1920,6565,15,57.28200006484985,0.0248615891825063,2,1516995.0
lotsize,2985,1195,0,1790,1920,6565,16,86.6159999370575,0.006431585027642,2,1489714.9999999907
lotsize,2985,1195,0,1790,1920,6565,17,61.2170000076294,0.0054479308469492,2,1488259.0
lotsize,2985,1195,0,1790,1920,6565,18,47.2350001335144,0.0265039403592094,2,1519426.0
lotsize,2985,1195,0,1790,1920,6565,19,3600.0,0.0773837230903622,9,1594737.9999997388
lotsize,2985,1195,0,1790,1920,6565,20,90.00200009346008,0.0464891450112991,9,1549008.0
lotsize,2985,1195,0,1790,1920,6565,21,90.00200009346008,0.0238806373484574,9,1515543.0
lotsize,2985,1195,0,1790,1920,6565,22,41.50600004196167,0.0171882758690165,2,1505636.999999939
lotsize,2985,1195,0,1790,1920,6565,23,64.2260000705719,0.0234246163512239,2,1514868.0
lotsize,2985,1195,0,1790,1920,6565,24,75.66300010681152,0.0237252524160668,2,1515313.0
lotsize,2985,1195,0,1790,1920,6565,25,46.62800002098084,0.0245805451308755,2,1516578.9999999965
lotsize,2985,1195,0,1790,1920,6565,26,39.34099984169006,0.0256391894311222,2,1518146.0
lotsize,2985,1195,0,1790,1920,6565,27,56.5460000038147,0.0329321474535449,2,1528941.0
mad,220,200,0,20,51,2808,0,3600.0,1.8731343283575332,9,0.0769999999999819
mad,220,200,0,20,51,2808,1,3600.0,1.664179104475828,9,0.0713999999999522
mad,220,200,0,20,51,2808,2,3600.0,1.6940298507456373,9,0.072199999999983
mad,220,200,0,20,51,2808,3,3600.0,0.3432835820895327,9,0.0359999999999994
mad,220,200,0,20,51,2808,4,3600.0,1.6567164179104708,9,0.0712000000000006
mad,220,200,0,20,51,2808,5,3600.0,1.1791044776119322,9,0.0583999999999997
mad,220,200,0,20,51,2808,6,3600.0,0.9626865671641508,9,0.0525999999999992
mad,220,200,0,20,51,2808,7,3600.0,1.955223880592812,9,0.0791999999998873
mad,220,200,0,20,51,2808,8,3600.0,2.4328331130744814,9,0.0919999274303961
mad,220,200,0,20,51,2808,9,3600.0,2.7313431006090023,9,0.0999999950963212
mad,220,200,0,20,51,2808,10,3600.0,2.4626865671614806,9,0.0927999999999276
mad,220,200,0,20,51,2808,11,3600.0,2.4701431682334776,9,0.0929998369086572
mad,220,200,0,20,51,2808,12,3600.0,1.2387938005132648,9,0.0599996738537555
mad,220,200,0,20,51,2808,13,3600.0,2.8582089552238794,9,0.1033999999999999
mad,220,200,0,20,51,2808,14,3600.0,1.3880597014925258,9,0.0639999999999997
mad,220,200,0,20,51,2808,15,3600.0,0.3432835820834223,9,0.0359999999998357
mad,220,200,0,20,51,2808,16,3600.0,1.432835820895421,9,0.0651999999999972
mad,220,200,0,20,51,2808,17,3600.0,1.656705954698066,9,0.0711997195859081
mad,220,200,0,20,51,2808,18,3600.0,2.179104477611444,9,0.0851999999999867
mad,220,200,0,20,51,2808,19,3600.0,2.402985074626889,9,0.0912000000000006
